Date,Time,Open,High,Low,Close
11/10/2019,22:23,1461.568,1461.588,1461.408,1461.428
11/10/2019,22:24,1461.438,1461.548,1461.415,1461.488
11/10/2019,22:25,1461.448,1461.588,1461.408,1461.518
11/10/2019,22:26,1461.518,1461.595,1461.488,1461.588
11/10/2019,22:27,1461.575,1461.625,1461.528,1461.538
11/10/2019,22:28,1461.538,1461.538,1461.488,1461.488
11/10/2019,22:29,1461.488,1461.495,1461.345,1461.495
11/10/2019,22:30,1461.495,1461.548,1461.455,1461.488
11/10/2019,22:31,1461.475,1461.488,1461.475,1461.488
11/10/2019,22:32,1461.488,1461.588,1461.488,1461.585
11/10/2019,22:33,1461.605,1461.678,1461.595,1461.608
11/10/2019,22:34,1461.608,1461.645,1461.585,1461.585
11/10/2019,22:35,1461.608,1461.678,1461.585,1461.598
11/10/2019,22:37,1461.605,1461.645,1461.575,1461.595
11/10/2019,22:38,1461.608,1461.608,1461.408,1461.478
11/10/2019,22:39,1461.408,1461.568,1461.405,1461.455
11/10/2019,22:40,1461.475,1461.568,1461.415,1461.508
11/10/2019,22:41,1461.505,1461.528,1461.428,1461.438
11/10/2019,22:42,1461.465,1461.495,1461.465,1461.478
11/10/2019,22:43,1461.488,1461.578,1461.478,1461.528
11/10/2019,22:44,1461.498,1461.508,1461.435,1461.488
11/10/2019,22:45,1461.525,1461.678,1461.488,1461.605
11/10/2019,22:46,1461.605,1461.605,1461.508,1461.508
11/10/2019,22:47,1461.545,1461.545,1461.508,1461.515
11/10/2019,22:48,1461.525,1461.678,1461.525,1461.625
11/10/2019,22:49,1461.678,1461.678,1461.515,1461.525
11/10/2019,22:50,1461.505,1461.515,1461.475,1461.495
11/10/2019,22:51,1461.488,1461.628,1461.448,1461.575
11/10/2019,22:52,1461.588,1461.645,1461.575,1461.595
11/10/2019,22:53,1461.588,1461.668,1461.588,1461.668
11/10/2019,22:54,1461.628,1461.628,1461.615,1461.615
11/10/2019,22:55,1461.618,1461.628,1461.585,1461.595
11/10/2019,22:56,1461.645,1461.668,1461.605,1461.668
11/10/2019,22:57,1461.668,1461.668,1461.608,1461.668
11/10/2019,22:58,1461.675,1461.678,1461.675,1461.678
11/10/2019,22:59,1461.675,1461.675,1461.675,1461.675
11/10/2019,23:00,1461.678,1461.915,1461.675,1461.875
11/10/2019,23:01,1461.875,1462.088,1461.875,1462.018
11/10/2019,23:02,1462.018,1462.018,1461.918,1461.925
11/10/2019,23:03,1461.945,1462.065,1461.915,1462.035
11/10/2019,23:04,1462.015,1462.085,1461.935,1462.065
11/10/2019,23:05,1462.015,1462.198,1462.005,1462.198
11/10/2019,23:06,1462.198,1462.198,1462.135,1462.135
11/10/2019,23:07,1462.145,1462.355,1462.135,1462.335
11/10/2019,23:08,1462.355,1462.355,1462.265,1462.328
11/10/2019,23:09,1462.315,1462.428,1462.315,1462.425
11/10/2019,23:10,1462.428,1462.505,1462.405,1462.455
11/10/2019,23:11,1462.435,1462.495,1462.425,1462.425
11/10/2019,23:12,1462.428,1462.438,1462.368,1462.375
11/10/2019,23:13,1462.368,1462.385,1462.335,1462.335
11/10/2019,23:15,1462.385,1462.475,1462.338,1462.388
11/10/2019,23:16,1462.385,1462.415,1462.335,1462.338
11/10/2019,23:17,1462.315,1462.315,1462.235,1462.235
11/10/2019,23:18,1462.235,1462.295,1462.228,1462.295
11/10/2019,23:19,1462.305,1462.315,1462.305,1462.315
11/10/2019,23:20,1462.305,1462.328,1462.228,1462.228
11/10/2019,23:21,1462.235,1462.235,1462.228,1462.228
11/10/2019,23:22,1462.228,1462.305,1462.228,1462.235
11/10/2019,23:23,1462.228,1462.228,1462.165,1462.195
11/10/2019,23:24,1462.185,1462.185,1462.128,1462.128
11/10/2019,23:25,1462.195,1462.275,1462.145,1462.185
11/10/2019,23:26,1462.155,1462.195,1462.155,1462.155
11/10/2019,23:27,1462.165,1462.175,1462.135,1462.148
11/10/2019,23:28,1462.148,1462.205,1462.148,1462.205
11/10/2019,23:29,1462.178,1462.178,1462.155,1462.155
11/10/2019,23:30,1462.155,1462.155,1462.035,1462.068
11/10/2019,23:31,1462.068,1462.115,1462.068,1462.115
11/10/2019,23:33,1462.125,1462.148,1462.125,1462.125
11/10/2019,23:34,1462.115,1462.148,1462.098,1462.125
11/10/2019,23:35,1462.148,1462.208,1462.148,1462.208
11/10/2019,23:36,1462.235,1462.248,1462.235,1462.235
11/10/2019,23:37,1462.248,1462.265,1462.235,1462.235
11/10/2019,23:38,1462.215,1462.248,1462.138,1462.145
11/10/2019,23:39,1462.145,1462.145,1462.085,1462.095
11/10/2019,23:40,1462.105,1462.208,1462.105,1462.195
11/10/2019,23:41,1462.178,1462.218,1462.148,1462.218
11/10/2019,23:42,1462.185,1462.185,1462.178,1462.178
11/10/2019,23:43,1462.178,1462.178,1462.135,1462.135
11/10/2019,23:44,1462.115,1462.125,1462.078,1462.125
11/10/2019,23:45,1462.105,1462.195,1462.105,1462.155
11/10/2019,23:46,1462.155,1462.225,1462.135,1462.225
11/10/2019,23:47,1462.225,1462.225,1462.175,1462.185
11/10/2019,23:48,1462.185,1462.225,1462.185,1462.195
11/10/2019,23:49,1462.175,1462.175,1462.078,1462.078
11/10/2019,23:50,1462.078,1462.148,1462.078,1462.135
11/10/2019,23:51,1462.148,1462.255,1462.148,1462.255
11/10/2019,23:52,1462.235,1462.325,1462.225,1462.325
11/10/2019,23:53,1462.345,1462.345,1462.315,1462.315
11/10/2019,23:54,1462.335,1462.335,1462.325,1462.335
11/10/2019,23:55,1462.315,1462.345,1462.315,1462.335
11/10/2019,23:56,1462.348,1462.425,1462.348,1462.425
11/10/2019,23:57,1462.415,1462.448,1462.395,1462.435
11/10/2019,23:59,1462.448,1462.448,1462.435,1462.448
11/11/2019,0:00,1462.445,1462.448,1462.375,1462.425
11/11/2019,0:01,1462.445,1462.575,1462.445,1462.505
11/11/2019,0:02,1462.548,1462.548,1462.465,1462.465
11/11/2019,0:03,1462.445,1462.495,1462.445,1462.448
11/11/2019,0:04,1462.465,1462.505,1462.395,1462.415
11/11/2019,0:05,1462.435,1462.715,1462.435,1462.715
11/11/2019,0:06,1462.695,1462.855,1462.695,1462.855
11/11/2019,0:07,1462.875,1462.995,1462.835,1462.955
11/11/2019,0:08,1462.948,1462.985,1462.938,1462.938
11/11/2019,0:09,1462.945,1462.988,1462.945,1462.988
11/11/2019,0:10,1462.988,1463.025,1462.938,1463.025
11/11/2019,0:11,1463.005,1463.048,1463.005,1463.048
11/11/2019,0:12,1463.045,1463.155,1463.045,1463.155
11/11/2019,0:13,1463.135,1463.185,1463.125,1463.155
11/11/2019,0:14,1463.195,1463.248,1463.028,1463.035
11/11/2019,0:15,1463.048,1463.075,1463.028,1463.048
11/11/2019,0:16,1463.035,1463.058,1463.028,1463.048
11/11/2019,0:17,1463.055,1463.168,1463.055,1463.145
11/11/2019,0:18,1463.125,1463.125,1463.055,1463.115
11/11/2019,0:19,1463.115,1463.168,1463.068,1463.115
11/11/2019,0:20,1463.075,1463.225,1463.068,1463.225
11/11/2019,0:21,1463.215,1463.215,1463.055,1463.065
11/11/2019,0:22,1462.998,1463.085,1462.998,1463.065
11/11/2019,0:23,1463.065,1463.155,1463.045,1463.055
11/11/2019,0:24,1463.025,1463.025,1462.975,1462.975
11/11/2019,0:25,1462.995,1463.035,1462.975,1462.995
11/11/2019,0:26,1462.975,1463.035,1462.975,1462.995
11/11/2019,0:27,1462.995,1462.995,1462.908,1462.935
11/11/2019,0:28,1462.925,1462.935,1462.908,1462.908
11/11/2019,0:29,1462.908,1462.915,1462.548,1462.548
11/11/2019,0:30,1462.575,1462.885,1462.455,1462.525
11/11/2019,0:31,1462.515,1462.625,1462.355,1462.625
11/11/2019,0:32,1462.668,1462.875,1462.668,1462.835
11/11/2019,0:33,1462.815,1462.835,1462.615,1462.668
11/11/2019,0:34,1462.678,1462.745,1462.678,1462.705
11/11/2019,0:35,1462.695,1462.945,1462.695,1462.925
11/11/2019,0:36,1462.925,1463.045,1462.925,1463.005
11/11/2019,0:37,1463.008,1463.078,1463.005,1463.018
11/11/2019,0:38,1463.028,1463.078,1463.008,1463.008
11/11/2019,0:39,1462.995,1463.078,1462.988,1463.068
11/11/2019,0:40,1463.068,1463.068,1462.728,1462.728
11/11/2019,0:41,1462.708,1462.735,1462.445,1462.568
11/11/2019,0:42,1462.535,1462.708,1462.505,1462.568
11/11/2019,0:43,1462.538,1462.618,1462.488,1462.575
11/11/2019,0:44,1462.578,1462.868,1462.575,1462.745
11/11/2019,0:45,1462.745,1462.745,1462.648,1462.695
11/11/2019,0:46,1462.715,1462.815,1462.715,1462.728
11/11/2019,0:47,1462.728,1462.728,1462.648,1462.648
11/11/2019,0:48,1462.648,1462.705,1462.625,1462.655
11/11/2019,0:49,1462.648,1462.725,1462.648,1462.695
11/11/2019,0:50,1462.725,1462.768,1462.668,1462.668
11/11/2019,0:51,1462.648,1462.668,1462.568,1462.615
11/11/2019,0:52,1462.588,1462.608,1462.358,1462.358
11/11/2019,0:53,1462.368,1462.468,1462.195,1462.228
11/11/2019,0:54,1462.218,1462.268,1462.138,1462.198
11/11/2019,0:55,1462.218,1462.505,1462.198,1462.505
11/11/2019,0:56,1462.485,1462.725,1462.405,1462.598
11/11/2019,0:57,1462.595,1462.668,1462.368,1462.368
11/11/2019,0:58,1462.378,1462.508,1462.318,1462.325
11/11/2019,0:59,1462.368,1462.418,1462.325,1462.325
11/11/2019,1:00,1462.305,1462.305,1461.785,1462.195
11/11/2019,1:01,1462.205,1462.268,1462.008,1462.068
11/11/2019,1:02,1462.068,1462.268,1461.948,1462.178
11/11/2019,1:03,1462.198,1462.225,1462.128,1462.145
11/11/2019,1:04,1462.125,1462.125,1461.795,1461.815
11/11/2019,1:05,1461.818,1461.895,1461.775,1461.775
11/11/2019,1:06,1461.788,1461.975,1461.775,1461.788
11/11/2019,1:07,1461.795,1462.168,1461.788,1462.135
11/11/2019,1:08,1462.155,1462.368,1462.025,1462.325
11/11/2019,1:09,1462.275,1462.335,1462.205,1462.305
11/11/2019,1:10,1462.325,1462.745,1462.285,1462.705
11/11/2019,1:11,1462.685,1462.825,1462.468,1462.525
11/11/2019,1:12,1462.468,1462.668,1462.468,1462.668
11/11/2019,1:13,1462.668,1462.825,1462.625,1462.795
11/11/2019,1:14,1462.798,1462.948,1462.668,1462.668
11/11/2019,1:15,1462.648,1462.748,1462.518,1462.648
11/11/2019,1:16,1462.605,1462.648,1462.448,1462.505
11/11/2019,1:17,1462.495,1462.495,1462.348,1462.348
11/11/2019,1:18,1462.348,1462.348,1462.048,1462.048
11/11/2019,1:19,1462.048,1462.235,1461.948,1462.215
11/11/2019,1:20,1462.215,1462.275,1462.085,1462.085
11/11/2019,1:21,1462.085,1462.505,1462.085,1462.505
11/11/2019,1:22,1462.485,1462.995,1462.425,1462.948
11/11/2019,1:23,1462.955,1462.995,1462.858,1462.895
11/11/2019,1:24,1462.885,1462.895,1462.668,1462.795
11/11/2019,1:25,1462.848,1462.848,1462.448,1462.718
11/11/2019,1:26,1462.708,1462.728,1462.508,1462.688
11/11/2019,1:27,1462.698,1462.728,1462.158,1462.358
11/11/2019,1:28,1462.358,1462.828,1462.358,1462.815
11/11/2019,1:29,1462.818,1462.938,1462.745,1462.925
11/11/2019,1:30,1462.925,1463.008,1462.845,1462.908
11/11/2019,1:31,1462.918,1462.938,1462.738,1462.738
11/11/2019,1:32,1462.748,1462.868,1462.738,1462.778
11/11/2019,1:33,1462.788,1463.038,1462.738,1463.038
11/11/2019,1:34,1463.068,1463.188,1463.028,1463.128
11/11/2019,1:35,1463.068,1463.238,1463.058,1463.128
11/11/2019,1:36,1463.145,1463.248,1463.028,1463.045
11/11/2019,1:37,1463.048,1463.048,1462.925,1462.945
11/11/2019,1:38,1462.955,1463.038,1462.745,1462.835
11/11/2019,1:39,1462.868,1462.868,1462.668,1462.768
11/11/2019,1:40,1462.745,1462.905,1462.745,1462.885
11/11/2019,1:41,1462.868,1463.068,1462.855,1463.035
11/11/2019,1:42,1463.015,1463.038,1462.925,1462.968
11/11/2019,1:43,1463.068,1463.085,1462.778,1462.805
11/11/2019,1:44,1462.815,1463.108,1462.805,1462.928
11/11/2019,1:45,1462.938,1463.018,1462.898,1462.968
11/11/2019,1:46,1462.968,1463.068,1462.968,1463.038
11/11/2019,1:47,1463.048,1463.368,1463.018,1463.318
11/11/2019,1:48,1463.288,1463.525,1463.108,1463.468
11/11/2019,1:49,1463.468,1463.548,1463.415,1463.548
11/11/2019,1:50,1463.555,1463.768,1463.468,1463.735
11/11/2019,1:51,1463.768,1463.785,1463.635,1463.668
11/11/2019,1:52,1463.635,1463.668,1463.468,1463.468
11/11/2019,1:53,1463.495,1463.545,1463.455,1463.498
11/11/2019,1:54,1463.495,1463.668,1463.495,1463.585
11/11/2019,1:55,1463.585,1463.598,1463.468,1463.585
11/11/2019,1:56,1463.585,1463.585,1463.525,1463.568
11/11/2019,1:57,1463.568,1463.668,1463.515,1463.568
11/11/2019,1:58,1463.568,1463.668,1463.468,1463.668
11/11/2019,1:59,1463.668,1463.768,1463.568,1463.568
11/11/2019,2:00,1463.575,1463.768,1463.435,1463.768
11/11/2019,2:01,1463.805,1464.245,1463.805,1464.168
11/11/2019,2:02,1464.175,1464.285,1463.945,1464.005
11/11/2019,2:03,1464.005,1464.235,1463.768,1463.998
11/11/2019,2:04,1463.998,1463.998,1463.398,1463.608
11/11/2019,2:05,1463.605,1463.618,1463.495,1463.568
11/11/2019,2:06,1463.605,1463.665,1463.568,1463.625
11/11/2019,2:07,1463.625,1463.638,1463.318,1463.345
11/11/2019,2:08,1463.348,1463.428,1463.318,1463.408
11/11/2019,2:09,1463.398,1463.398,1463.108,1463.168
11/11/2019,2:10,1463.128,1463.168,1462.898,1463.008
11/11/2019,2:11,1462.998,1463.368,1462.968,1463.368
11/11/2019,2:12,1463.388,1463.488,1463.298,1463.418
11/11/2019,2:13,1463.408,1463.488,1463.268,1463.388
11/11/2019,2:14,1463.388,1463.688,1463.328,1463.645
11/11/2019,2:15,1463.645,1463.908,1463.645,1463.888
11/11/2019,2:16,1464.005,1464.395,1464.005,1464.345
11/11/2019,2:17,1464.295,1464.358,1464.045,1464.195
11/11/2019,2:18,1464.188,1464.305,1464.025,1464.188
11/11/2019,2:19,1464.205,1464.245,1464.088,1464.238
11/11/2019,2:20,1464.235,1464.238,1463.895,1464.205
11/11/2019,2:21,1464.205,1464.278,1464.145,1464.268
11/11/2019,2:22,1464.245,1464.255,1464.095,1464.255
11/11/2019,2:23,1464.245,1464.438,1464.245,1464.365
11/11/2019,2:24,1464.345,1464.405,1464.115,1464.388
11/11/2019,2:25,1464.388,1464.388,1464.188,1464.308
11/11/2019,2:26,1464.318,1464.335,1464.088,1464.205
11/11/2019,2:27,1464.205,1464.245,1464.125,1464.198
11/11/2019,2:28,1464.195,1464.348,1464.135,1464.328
11/11/2019,2:29,1464.328,1464.405,1464.018,1464.058
11/11/2019,2:30,1464.028,1464.058,1463.648,1463.738
11/11/2019,2:31,1463.748,1464.048,1463.715,1463.928
11/11/2019,2:32,1463.928,1464.588,1463.928,1464.518
11/11/2019,2:33,1464.508,1464.608,1464.218,1464.438
11/11/2019,2:34,1464.428,1464.608,1464.388,1464.515
11/11/2019,2:35,1464.505,1464.815,1464.505,1464.788
11/11/2019,2:36,1464.788,1464.908,1464.705,1464.718
11/11/2019,2:37,1464.725,1464.788,1464.305,1464.398
11/11/2019,2:38,1464.388,1464.545,1464.388,1464.545
11/11/2019,2:39,1464.525,1464.605,1464.445,1464.565
11/11/2019,2:40,1464.625,1464.945,1464.595,1464.895
11/11/2019,2:41,1464.888,1465.045,1464.788,1465.045
11/11/2019,2:42,1465.045,1465.045,1464.888,1464.945
11/11/2019,2:43,1464.945,1465.035,1464.888,1464.975
11/11/2019,2:44,1464.965,1465.165,1464.965,1465.088
11/11/2019,2:45,1465.088,1465.088,1464.845,1464.925
11/11/2019,2:46,1464.945,1464.968,1464.825,1464.915
11/11/2019,2:47,1464.915,1465.118,1464.835,1464.918
11/11/2019,2:48,1464.935,1465.108,1464.905,1465.045
11/11/2019,2:49,1465.045,1465.145,1464.975,1465.045
11/11/2019,2:50,1465.048,1465.135,1464.935,1465.125
11/11/2019,2:51,1465.108,1465.108,1464.895,1465.035
11/11/2019,2:52,1465.025,1465.035,1464.968,1465.018
11/11/2019,2:53,1465.015,1465.135,1464.975,1465.035
11/11/2019,2:54,1465.035,1465.068,1464.935,1465.048
11/11/2019,2:55,1465.045,1465.048,1464.558,1464.815
11/11/2019,2:56,1464.795,1464.935,1464.755,1464.875
11/11/2019,2:57,1464.885,1464.915,1464.675,1464.705
11/11/2019,2:58,1464.695,1464.815,1464.655,1464.805
11/11/2019,2:59,1464.795,1464.885,1464.655,1464.725
11/11/2019,3:00,1464.745,1464.978,1464.668,1464.885
11/11/2019,3:01,1464.875,1465.295,1464.868,1464.965
11/11/2019,3:02,1464.965,1464.965,1463.768,1463.925
11/11/2019,3:03,1463.915,1463.963,1463.488,1463.555
11/11/2019,3:04,1463.555,1463.625,1462.535,1462.535
11/11/2019,3:05,1462.538,1462.885,1462.515,1462.825
11/11/2019,3:06,1462.825,1463.025,1462.738,1462.935
11/11/2019,3:07,1462.868,1462.935,1462.655,1462.735
11/11/2019,3:08,1462.745,1463.275,1462.668,1463.015
11/11/2019,3:09,1463.035,1463.295,1462.955,1463.168
11/11/2019,3:10,1463.165,1463.525,1463.165,1463.485
11/11/2019,3:11,1463.515,1463.535,1463.285,1463.285
11/11/2019,3:12,1463.295,1463.655,1463.295,1463.475
11/11/2019,3:13,1463.475,1463.705,1463.455,1463.625
11/11/2019,3:14,1463.625,1463.855,1463.505,1463.845
11/11/2019,3:15,1463.855,1464.295,1463.785,1464.295
11/11/2019,3:16,1464.325,1464.815,1464.325,1464.625
11/11/2019,3:17,1464.655,1464.735,1464.465,1464.725
11/11/2019,3:18,1464.725,1464.895,1464.575,1464.635
11/11/2019,3:19,1464.635,1464.655,1464.435,1464.525
11/11/2019,3:20,1464.535,1464.745,1464.535,1464.675
11/11/2019,3:21,1464.675,1464.675,1464.025,1464.315
11/11/2019,3:22,1464.368,1464.555,1464.295,1464.415
11/11/2019,3:23,1464.495,1464.648,1464.315,1464.595
11/11/2019,3:24,1464.615,1464.795,1464.605,1464.785
11/11/2019,3:25,1464.785,1464.795,1464.648,1464.795
11/11/2019,3:26,1464.805,1464.805,1464.575,1464.605
11/11/2019,3:27,1464.605,1465.248,1464.585,1465.248
11/11/2019,3:28,1465.255,1465.348,1464.925,1464.955
11/11/2019,3:29,1464.955,1465.235,1464.955,1465.225
11/11/2019,3:30,1465.225,1465.235,1464.805,1464.935
11/11/2019,3:31,1464.945,1465.315,1464.748,1465.255
11/11/2019,3:32,1465.255,1465.548,1465.175,1465.345
11/11/2019,3:33,1465.345,1465.345,1464.958,1465.048
11/11/2019,3:34,1465.095,1465.175,1464.515,1464.525
11/11/2019,3:35,1464.575,1464.635,1464.335,1464.435
11/11/2019,3:36,1464.435,1464.545,1464.345,1464.365
11/11/2019,3:37,1464.348,1464.348,1464.205,1464.205
11/11/2019,3:38,1464.205,1464.205,1463.915,1464.038
11/11/2019,3:39,1464.035,1464.035,1463.455,1463.535
11/11/2019,3:40,1463.535,1463.745,1463.435,1463.645
11/11/2019,3:41,1463.648,1463.765,1463.545,1463.645
11/11/2019,3:42,1463.665,1463.745,1463.525,1463.555
11/11/2019,3:43,1463.535,1463.615,1463.365,1463.395
11/11/2019,3:44,1463.385,1463.455,1463.285,1463.365
11/11/2019,3:45,1463.375,1463.645,1463.335,1463.645
11/11/2019,3:46,1463.655,1463.995,1463.655,1463.915
11/11/2019,3:47,1463.885,1464.095,1463.885,1464.005
11/11/2019,3:48,1464.005,1464.095,1463.935,1464.055
11/11/2019,3:49,1464.065,1464.565,1463.835,1464.425
11/11/2019,3:50,1464.405,1464.435,1464.245,1464.315
11/11/2019,3:51,1464.335,1464.435,1464.235,1464.235
11/11/2019,3:52,1464.235,1464.325,1464.225,1464.225
11/11/2019,3:53,1464.225,1464.265,1463.925,1464.115
11/11/2019,3:54,1464.115,1464.275,1464.045,1464.105
11/11/2019,3:55,1464.105,1464.315,1464.105,1464.285
11/11/2019,3:56,1464.285,1464.385,1464.245,1464.315
11/11/2019,3:57,1464.315,1464.705,1464.295,1464.585
11/11/2019,3:58,1464.565,1464.625,1464.505,1464.585
11/11/2019,3:59,1464.605,1464.785,1464.565,1464.765
11/11/2019,4:00,1464.765,1464.925,1464.465,1464.585
11/11/2019,4:01,1464.605,1465.015,1464.605,1464.825
11/11/2019,4:02,1464.825,1465.235,1464.755,1465.108
11/11/2019,4:03,1465.155,1465.428,1465.075,1465.215
11/11/2019,4:04,1465.208,1465.308,1464.915,1464.915
11/11/2019,4:05,1464.908,1464.908,1464.725,1464.808
11/11/2019,4:06,1464.808,1464.828,1464.645,1464.808
11/11/2019,4:07,1464.828,1464.828,1464.708,1464.808
11/11/2019,4:08,1464.828,1464.955,1464.728,1464.908
11/11/2019,4:09,1464.945,1465.328,1464.945,1465.228
11/11/2019,4:10,1465.255,1465.255,1464.908,1464.998
11/11/2019,4:11,1465.028,1465.128,1465.028,1465.128
11/11/2019,4:12,1465.128,1465.128,1464.775,1464.828
11/11/2019,4:13,1464.828,1465.028,1464.765,1465.028
11/11/2019,4:14,1465.098,1465.198,1465.028,1465.128
11/11/2019,4:15,1465.155,1465.228,1465.098,1465.228
11/11/2019,4:16,1465.298,1465.528,1464.998,1464.998
11/11/2019,4:17,1464.975,1465.328,1464.975,1464.995
11/11/2019,4:18,1465.028,1465.128,1464.858,1465.085
11/11/2019,4:19,1465.075,1465.428,1465.075,1465.428
11/11/2019,4:20,1465.395,1465.428,1465.285,1465.285
11/11/2019,4:21,1465.285,1465.428,1465.165,1465.185
11/11/2019,4:22,1465.185,1465.188,1464.755,1464.768
11/11/2019,4:23,1464.755,1464.828,1464.708,1464.708
11/11/2019,4:24,1464.728,1464.848,1464.708,1464.798
11/11/2019,4:25,1464.788,1464.868,1464.708,1464.815
11/11/2019,4:26,1464.835,1464.945,1464.725,1464.815
11/11/2019,4:27,1464.828,1464.845,1464.708,1464.778
11/11/2019,4:28,1464.858,1464.908,1464.608,1464.615
11/11/2019,4:29,1464.635,1464.775,1464.505,1464.525
11/11/2019,4:30,1464.498,1465.495,1464.475,1465.425
11/11/2019,4:31,1465.445,1465.908,1465.415,1465.708
11/11/2019,4:32,1465.708,1465.775,1464.308,1464.518
11/11/2019,4:33,1464.515,1464.725,1464.425,1464.645
11/11/2019,4:34,1464.645,1464.688,1464.405,1464.425
11/11/2019,4:35,1464.425,1464.655,1464.405,1464.555
11/11/2019,4:36,1464.555,1464.705,1464.535,1464.565
11/11/2019,4:37,1464.565,1464.665,1464.495,1464.575
11/11/2019,4:38,1464.605,1464.715,1464.468,1464.685
11/11/2019,4:39,1464.685,1464.865,1464.635,1464.785
11/11/2019,4:40,1464.805,1464.845,1464.745,1464.795
11/11/2019,4:41,1464.795,1464.965,1464.715,1464.945
11/11/2019,4:42,1464.945,1465.195,1464.698,1464.805
11/11/2019,4:43,1464.815,1465.285,1464.735,1465.088
11/11/2019,4:44,1465.085,1465.105,1464.935,1465.005
11/11/2019,4:45,1465.005,1465.035,1464.895,1464.985
11/11/2019,4:46,1464.995,1465.095,1464.905,1465.035
11/11/2019,4:47,1465.055,1465.315,1465.035,1465.265
11/11/2019,4:48,1465.265,1465.355,1465.155,1465.285
11/11/2019,4:49,1465.285,1465.305,1465.045,1465.155
11/11/2019,4:50,1465.165,1465.435,1465.145,1465.425
11/11/2019,4:51,1465.425,1465.425,1465.275,1465.335
11/11/2019,4:52,1465.375,1465.385,1465.268,1465.335
11/11/2019,4:53,1465.355,1465.445,1465.305,1465.445
11/11/2019,4:54,1465.485,1465.905,1465.485,1465.735
11/11/2019,4:55,1465.705,1465.765,1465.625,1465.705
11/11/2019,4:56,1465.715,1465.895,1465.675,1465.675
11/11/2019,4:57,1465.675,1465.815,1465.675,1465.795
11/11/2019,4:58,1465.795,1465.855,1465.695,1465.855
11/11/2019,4:59,1465.835,1465.855,1465.565,1465.795
11/11/2019,5:00,1465.795,1465.795,1465.595,1465.695
11/11/2019,5:01,1465.695,1465.785,1465.685,1465.765
11/11/2019,5:02,1465.785,1465.865,1465.445,1465.495
11/11/2019,5:03,1465.445,1465.825,1465.425,1465.775
11/11/2019,5:04,1465.775,1465.825,1465.755,1465.795
11/11/2019,5:05,1465.795,1465.795,1465.428,1465.438
11/11/2019,5:06,1465.448,1465.608,1465.338,1465.415
11/11/2019,5:07,1465.415,1465.475,1465.325,1465.368
11/11/2019,5:08,1465.385,1465.465,1465.355,1465.425
11/11/2019,5:09,1465.415,1465.515,1465.415,1465.415
11/11/2019,5:10,1465.475,1465.535,1465.405,1465.515
11/11/2019,5:11,1465.515,1465.635,1465.495,1465.595
11/11/2019,5:12,1465.595,1465.655,1465.585,1465.615
11/11/2019,5:13,1465.635,1465.635,1465.485,1465.495
11/11/2019,5:14,1465.515,1465.675,1465.515,1465.605
11/11/2019,5:15,1465.605,1465.635,1465.545,1465.555
11/11/2019,5:16,1465.575,1465.635,1465.575,1465.605
11/11/2019,5:17,1465.605,1465.625,1465.575,1465.605
11/11/2019,5:18,1465.605,1465.605,1465.515,1465.515
11/11/2019,5:19,1465.525,1465.645,1465.525,1465.595
11/11/2019,5:20,1465.595,1465.968,1465.595,1465.965
11/11/2019,5:21,1465.968,1466.095,1465.688,1465.688
11/11/2019,5:22,1465.745,1465.785,1465.555,1465.555
11/11/2019,5:23,1465.555,1465.675,1465.475,1465.655
11/11/2019,5:24,1465.665,1465.775,1465.595,1465.605
11/11/2019,5:25,1465.635,1465.685,1465.485,1465.565
11/11/2019,5:26,1465.565,1465.785,1465.555,1465.705
11/11/2019,5:27,1465.705,1465.705,1465.445,1465.485
11/11/2019,5:28,1465.485,1465.585,1465.475,1465.585
11/11/2019,5:29,1465.585,1465.695,1465.575,1465.695
11/11/2019,5:30,1465.695,1465.968,1465.435,1465.435
11/11/2019,5:31,1465.435,1465.455,1465.225,1465.425
11/11/2019,5:32,1465.438,1465.525,1465.425,1465.468
11/11/2019,5:33,1465.445,1465.675,1465.445,1465.675
11/11/2019,5:34,1465.768,1465.845,1465.668,1465.845
11/11/2019,5:35,1465.865,1465.945,1465.825,1465.885
11/11/2019,5:36,1465.868,1465.925,1465.835,1465.915
11/11/2019,5:37,1465.925,1466.115,1465.915,1466.068
11/11/2019,5:38,1466.068,1466.068,1465.768,1465.825
11/11/2019,5:39,1465.828,1465.838,1465.585,1465.668
11/11/2019,5:40,1465.668,1465.818,1465.655,1465.668
11/11/2019,5:41,1465.675,1465.675,1465.568,1465.568
11/11/2019,5:42,1465.565,1465.685,1465.545,1465.645
11/11/2019,5:43,1465.615,1465.668,1465.535,1465.655
11/11/2019,5:44,1465.645,1465.868,1465.645,1465.725
11/11/2019,5:45,1465.735,1465.768,1465.675,1465.735
11/11/2019,5:46,1465.735,1465.768,1465.545,1465.755
11/11/2019,5:47,1465.758,1465.865,1465.758,1465.865
11/11/2019,5:48,1465.898,1466.375,1465.898,1466.235
11/11/2019,5:49,1466.245,1466.368,1466.025,1466.068
11/11/2019,5:50,1466.065,1466.125,1465.925,1466.045
11/11/2019,5:51,1466.025,1466.195,1466.025,1466.145
11/11/2019,5:52,1466.145,1466.168,1466.048,1466.125
11/11/2019,5:53,1466.075,1466.075,1465.905,1465.905
11/11/2019,5:54,1465.925,1465.935,1465.788,1465.788
11/11/2019,5:55,1465.788,1465.788,1465.625,1465.638
11/11/2019,5:56,1465.628,1465.735,1465.465,1465.465
11/11/2019,5:57,1465.515,1465.535,1465.448,1465.448
